ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3
stromberg-falls-trail,Stromberg Falls Trail,"Texada Island, British Columbia",moderate,3.7,1.6,56,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Cave, Dog friendly, Forest, River, Views, Waterfall, Wildflowers, Wildlife, Blowdown, Muddy, Over grown, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/stromberg-falls-trail?ref=result-card,stromberg-falls-trail-0.jpg,stromberg-falls-trail-1.jpg,stromberg-falls-trail-2.jpg
mount-bruce,Mount Bruce,"East Kootenay G, British Columbia",moderate,3.8,6.4,664,Out & Back,"Hiking, Nature trips, Forest, Views, Wildflowers, Wildlife, Scramble",https://www.alltrails.com/trail/canada/british-columbia/mount-bruce?ref=result-card,mount-bruce-0.jpg,mount-bruce-1.jpg,mount-bruce-2.jpg
duck-farm-loop,Duck Farm Loop,"Fraser Valley Regional, British Columbia",moderate,4,5.3,291,Loop,"Hiking, Mountain biking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/duck-farm-loop?ref=result-card,duck-farm-loop-0.jpg,duck-farm-loop-1.jpg,duck-farm-loop-2.jpg
hayward-lake--5,Hayward Lake,Hayward Lake Recreation Area,moderate,3,17.5,387,Loop,"Hiking, Forest, Lake, Views, Waterfall, Bridge out",https://www.alltrails.com/trail/canada/british-columbia/hayward-lake--5?ref=result-card,hayward-lake--5-0.jpg,hayward-lake--5-1.jpg,hayward-lake--5-2.jpg
manzanita-mountain,Manzanita Mountain,"Texada Island, British Columbia",moderate,4.7,6,228,Loop,"Hiking, Nature trips, Snowshoeing, Walking, Bird watching, Dog friendly, Forest, Views, Wildflowers, Wildlife, Blowdown, Muddy, Over grown, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/manzanita-mountain?ref=result-card,manzanita-mountain-0.jpg,manzanita-mountain-1.jpg,manzanita-mountain-2.jpg
garnet-lake-trail,Garnet Lake Trail,"Peachland, British Columbia",moderate,2.3,14.8,493,Out & Back,"Hiking, Nature trips, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/garnet-lake-trail?ref=result-card,garnet-lake-trail-0.jpg,garnet-lake-trail-1.jpg,garnet-lake-trail-2.jpg
falls-lake-to-zoe-peak-trail,Falls Lake to Zoe Peak Trail,Coquihalla Summit Recreation Area,moderate,4.7,12.1,781,Loop,"Dogs on leash, Backpacking, Hiking, Forest, Lake, Waterfall, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/falls-lake-to-zoe-peak-trail?ref=result-card,falls-lake-to-zoe-peak-trail-0.jpg,falls-lake-to-zoe-peak-trail-1.jpg,falls-lake-to-zoe-peak-trail-2.jpg
iron-mask-crank-n-cujo-loop,"Iron Mask, Crank N' Cujo Loop","Kamloops, British Columbia",moderate,4.6,7.6,167,Loop,"Hiking, Mountain biking, Nature trips, Forest",https://www.alltrails.com/trail/canada/british-columbia/iron-mask-crank-n-cujo-loop?ref=result-card,iron-mask-crank-n-cujo-loop-0.jpg,iron-mask-crank-n-cujo-loop-1.jpg,iron-mask-crank-n-cujo-loop-2.jpg
lumpy-s-epic,Lumpy's Epic,"Pemberton, British Columbia",moderate,4.8,7.6,278,Loop,"Hiking, Nature trips, Bird watching, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lumpy-s-epic?ref=result-card,lumpy-s-epic-0.jpg,lumpy-s-epic-1.jpg,lumpy-s-epic-2.jpg
dixon-lake-loop,Dixon Lake Loop,"Regional District of North Okanagan, British Columbia",moderate,2.9,7.6,304,Loop,"Hiking, Walking, Bird watching, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/dixon-lake-loop?ref=result-card,dixon-lake-loop-0.jpg,dixon-lake-loop-1.jpg,dixon-lake-loop-2.jpg
marion-lake-lookout-via-abbott-ridge-trail,Marion Lake Lookout via Abbott Ridge Trail,Glacier National Park,moderate,3.4,5.5,514,Out & Back,"Dogs on leash, Kid friendly, Hiking, Snowshoeing, Bird watching, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/marion-lake-lookout-via-abbott-ridge-trail?ref=result-card,marion-lake-lookout-via-abbott-ridge-trail-0.jpg,marion-lake-lookout-via-abbott-ridge-trail-1.jpg,marion-lake-lookout-via-abbott-ridge-trail-2.jpg
iron-mask-loop,Iron Mask Loop,"Kamloops, British Columbia",moderate,4,10,209,Loop,"Hiking, Mountain biking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/iron-mask-loop?ref=result-card,iron-mask-loop-0.jpg,iron-mask-loop-1.jpg,iron-mask-loop-2.jpg
diamond-trail-loop,Diamond Trail Loop,Cathedral Provincial Park,moderate,3.8,9.2,382,Loop,"Hiking, Nature trips, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/diamond-trail-loop?ref=result-card,diamond-trail-loop-0.jpg,diamond-trail-loop-1.jpg,diamond-trail-loop-2.jpg
jacobson-lake-to-grant-pond,Jacobson Lake to Grant Pond,"Okanagan-Similkameen H, British Columbia",moderate,4.3,4.7,378,Point to point,"Hiking, Nature trips, Walking, Bird watching, Forest, Views, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/jacobson-lake-to-grant-pond?ref=result-card,jacobson-lake-to-grant-pond-0.jpg,jacobson-lake-to-grant-pond-1.jpg,jacobson-lake-to-grant-pond-2.jpg
giants-head-grind-and-east-ridge-loop,Giant's Head Grind and East Ridge Loop,Giant's Head Mountain Park,moderate,4.5,4.8,306,Loop,"Hiking, Nature trips, Views, Wildlife, No shade",https://www.alltrails.com/trail/canada/british-columbia/giants-head-grind-and-east-ridge-loop?ref=result-card,giants-head-grind-and-east-ridge-loop-0.jpg,giants-head-grind-and-east-ridge-loop-1.jpg,giants-head-grind-and-east-ridge-loop-2.jpg
bennet-road-trail,Bennet Road Trail,"Nanaimo G, British Columbia",moderate,3.4,7.9,130,Loop,"Hiking, Nature trips, Walking, Running, Views",https://www.alltrails.com/trail/canada/british-columbia/bennet-road-trail?ref=result-card,bennet-road-trail-0.jpg,bennet-road-trail-1.jpg,bennet-road-trail-2.jpg
baldy-mountain-resort-snowshoe-loop,Baldy Mountain Resort Snowshoe Loop,"Osoyoos, British Columbia",moderate,4.4,11.9,474,Loop,"Kid friendly, Hiking, Nature trips, Snowshoeing, Forest, Views, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/baldy-mountain-resort-snowshoe-loop?ref=result-card,baldy-mountain-resort-snowshoe-loop-0.jpg,baldy-mountain-resort-snowshoe-loop-1.jpg,baldy-mountain-resort-snowshoe-loop-2.jpg
trans-canada-trail-cowichan-valley,Trans Canada Trail: Cowichan Valley,"Cowichan Valley Regional, British Columbia",moderate,4.6,133.6,"1,130",Point to point,"Backpacking, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/trans-canada-trail-cowichan-valley?ref=result-card,trans-canada-trail-cowichan-valley-0.jpg,trans-canada-trail-cowichan-valley-1.jpg,trans-canada-trail-cowichan-valley-2.jpg
twisted-sisters-trail,Twisted Sisters Trail,Kalamalka Lake Provincial Park,moderate,3.8,5.6,394,Out & Back,"Hiking, Mountain biking, Walking, Running, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/twisted-sisters-trail?ref=result-card,twisted-sisters-trail-0.jpg,twisted-sisters-trail-1.jpg,twisted-sisters-trail-2.jpg
rowntree-and-holmes-peak-loop,Rowntree and Holmes Peak Loop,Gowlland Tod Provincial Park,moderate,4.3,5.6,202,Loop,"Dogs on leash, Hiking, Nature trips, Bird watching, Running, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/rowntree-and-holmes-peak-loop?ref=result-card,rowntree-and-holmes-peak-loop-0.jpg,rowntree-and-holmes-peak-loop-1.jpg,rowntree-and-holmes-peak-loop-2.jpg
jutland-mountain-from-harris-lake,Jutland Mountain from Harris Lake,Strathcona Provincial Park,moderate,5,10.9,880,Out & Back,"Backpacking, Hiking, Nature trips, Forest, Lake, Views, Wildflowers, Wildlife, Over grown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/jutland-mountain-from-harris-lake?ref=result-card,jutland-mountain-from-harris-lake-0.jpg,jutland-mountain-from-harris-lake-1.jpg,jutland-mountain-from-harris-lake-2.jpg
take-it-easy,Take it Easy,Columbia Wetlands Wildlife Management Area,moderate,3.4,4.7,172,Loop,"Dogs on leash, Mountain biking, Walking, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/take-it-easy?ref=result-card,take-it-easy-0.jpg,take-it-easy-1.jpg,take-it-easy-2.jpg
coyote-crossing,Coyote Crossing,Valleyview Nature Park,moderate,3.9,2.9,119,Out & Back,"Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Views",https://www.alltrails.com/trail/canada/british-columbia/coyote-crossing?ref=result-card,coyote-crossing-0.jpg,coyote-crossing-1.jpg,coyote-crossing-2.jpg
grainger-precinct-and-pond-loop,Grainger Precinct and Pond Loop,Knox Mountain Park,moderate,4.5,5.6,261,Loop,"Kid friendly, Hiking, Running, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/grainger-precinct-and-pond-loop?ref=result-card,grainger-precinct-and-pond-loop-0.jpg,grainger-precinct-and-pond-loop-1.jpg,grainger-precinct-and-pond-loop-2.jpg
mount-haffner,Mount Haffner,Kootenay National Park,moderate,4.3,9.2,"1,109",Out & Back,"Hiking, Snowshoeing, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mount-haffner?ref=result-card,mount-haffner-0.jpg,mount-haffner-1.jpg,mount-haffner-2.jpg
eric-dunning-trail,Eric Dunning Trail,Golden Ears Provincial Park,moderate,4.1,4,239,Out & Back,"Hiking, Walking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/eric-dunning-trail?ref=result-card,eric-dunning-trail-0.jpg,eric-dunning-trail-1.jpg,eric-dunning-trail-2.jpg
sandy-climb-and-tower-road,Mount Campbell via Tower Road,Campbell Mountain Mountain Biking Trail Park,moderate,3.7,5.3,227,Out & Back,"Hiking, Mountain biking, Nature trips, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sandy-climb-and-tower-road?ref=result-card,sandy-climb-and-tower-road-0.jpg,sandy-climb-and-tower-road-1.jpg,sandy-climb-and-tower-road-2.jpg
goldstream-trestle,Goldstream Trestle [CLOSED / PRIVATE PROPERTY],Goldstream Provincial Park,moderate,4.3,0,0,Out & Back,"Hiking, Closed, Private property",https://www.alltrails.com/trail/canada/british-columbia/goldstream-trestle?ref=result-card,goldstream-trestle-0.jpg,goldstream-trestle-1.jpg,goldstream-trestle-2.jpg
ragged-mountain-loop-via-the-secret-trail,Ragged Mountain Loop via The Secret Trail,Sooke Hills Wilderness Regional Park Reserve,moderate,3.9,20.4,789,Loop,"Dogs on leash, Backpacking, Hiking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/ragged-mountain-loop-via-the-secret-trail?ref=result-card,ragged-mountain-loop-via-the-secret-trail-0.jpg,ragged-mountain-loop-via-the-secret-trail-1.jpg,ragged-mountain-loop-via-the-secret-trail-2.jpg
yellowhawk-trail,Yellowhawk Trail,"Cariboo C, British Columbia",moderate,5,6.9,505,Out & Back,"Hiking, Forest",https://www.alltrails.com/trail/canada/british-columbia/yellowhawk-trail?ref=result-card,yellowhawk-trail-0.jpg,yellowhawk-trail-1.jpg,yellowhawk-trail-2.jpg
half-nelson,Half Nelson,"Squamish-Lillooet Regional, British Columbia",moderate,1.1,5.5,230,Loop,"Mountain biking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/half-nelson?ref=result-card,half-nelson-0.jpg,half-nelson-1.jpg,half-nelson-2.jpg
maple-mountain-blue-and-pink-trail,Maple Mountain: Blue and Pink Trail,"North Cowichan, British Columbia",moderate,4.3,4.5,300,Loop,"Hiking, Nature trips, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/maple-mountain-blue-and-pink-trail?ref=result-card,maple-mountain-blue-and-pink-trail-0.jpg,maple-mountain-blue-and-pink-trail-1.jpg,maple-mountain-blue-and-pink-trail-2.jpg
kloosifier-johnson-connector,Kloosifier Johnson Connector,"East Kootenay F, British Columbia",moderate,4.5,22.9,717,Loop,"Hiking, Mountain biking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/kloosifier-johnson-connector?ref=result-card,kloosifier-johnson-connector-0.jpg,kloosifier-johnson-connector-1.jpg,kloosifier-johnson-connector-2.jpg
lower-seymour-conservation-reserve-to-bottle-top-to-cambodia,Lower Seymour Reserve to Cambodia,Lynn Canyon Park,moderate,4.5,10.6,468,Out & Back,"Hiking, Nature trips, Bird watching, Running, Dog friendly, Forest, River, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/lower-seymour-conservation-reserve-to-bottle-top-to-cambodia?ref=result-card,lower-seymour-conservation-reserve-to-bottle-top-to-cambodia-0.jpg,lower-seymour-conservation-reserve-to-bottle-top-to-cambodia-1.jpg,lower-seymour-conservation-reserve-to-bottle-top-to-cambodia-2.jpg
garibaldi-highlands-and-bob-mcintosh-memorial-loop,Garibaldi Highlands and Bob McIntosh Memorial Loop,Alice Lake Provincial Park,moderate,4.1,13.4,310,Loop,"Hiking, Nature trips, Bird watching, Running, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/garibaldi-highlands-and-bob-mcintosh-memorial-loop?ref=result-card,garibaldi-highlands-and-bob-mcintosh-memorial-loop-0.jpg,garibaldi-highlands-and-bob-mcintosh-memorial-loop-1.jpg,garibaldi-highlands-and-bob-mcintosh-memorial-loop-2.jpg
scafe-hill-loop-west-side,Scafe Hill Loop West Side,Thetis Lake Regional Park,moderate,4.8,2.7,167,Loop,"Hiking, Mountain biking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/scafe-hill-loop-west-side?ref=result-card,scafe-hill-loop-west-side-0.jpg,scafe-hill-loop-west-side-1.jpg,scafe-hill-loop-west-side-2.jpg
reeves-lake-via-tplaqin-trail,Reeves Lake via Tplaqin Trail,Enderby Cliffs Provincial Park,moderate,4,18,"1,066",Out & Back,"Dogs on leash, Hiking, Forest, Lake, Views, Wildlife, Bugs",https://www.alltrails.com/trail/canada/british-columbia/reeves-lake-via-tplaqin-trail?ref=result-card,reeves-lake-via-tplaqin-trail-0.jpg,reeves-lake-via-tplaqin-trail-1.jpg,reeves-lake-via-tplaqin-trail-2.jpg
cypress-bowl-road-to-lower-lookout,Cypress Bowl Road to Lower Lookout,Cypress Provincial Park,moderate,3.9,18.2,465,Out & Back,"Dogs on leash, Road biking, Forest, Paved, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cypress-bowl-road-to-lower-lookout?ref=result-card,cypress-bowl-road-to-lower-lookout-0.jpg,cypress-bowl-road-to-lower-lookout-1.jpg,cypress-bowl-road-to-lower-lookout-2.jpg
forbidden-forest-and-powerline-circle,Forbidden Forest and Powerline Circle,"Cowichan Valley Regional, British Columbia",moderate,4,24.6,491,Loop,"Hiking, Horseback riding, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/forbidden-forest-and-powerline-circle?ref=result-card,forbidden-forest-and-powerline-circle-0.jpg,forbidden-forest-and-powerline-circle-1.jpg,forbidden-forest-and-powerline-circle-2.jpg
thaletel-trail,Thaletel Trail,Lexw Qwò:m Park,moderate,2.5,5,353,Out & Back,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Bird watching, Running, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/thaletel-trail?ref=result-card,thaletel-trail-0.jpg,thaletel-trail-1.jpg,thaletel-trail-2.jpg
pine-creek-trail,Pine Creek Trail,"Kitimat, British Columbia",moderate,4.3,3.5,53,Out & Back,"Hiking, Nature trips, Forest",https://www.alltrails.com/trail/canada/british-columbia/pine-creek-trail?ref=result-card,pine-creek-trail-0.jpg,pine-creek-trail-1.jpg,pine-creek-trail-2.jpg
cartwheel-tumbleweed-quick-draw-and-hold-up-trails-loop,"Cartwheel, Tumbleweed, Quick Draw, and Hold Up Trails Loop",Stake Lake Recreation Site,moderate,4.3,4.3,86,Loop,"Kid friendly, Cross-country skiing, Hiking, Mountain biking, Nature trips, Snowshoeing, Walking, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cartwheel-tumbleweed-quick-draw-and-hold-up-trails-loop?ref=result-card,cartwheel-tumbleweed-quick-draw-and-hold-up-trails-loop-0.jpg,cartwheel-tumbleweed-quick-draw-and-hold-up-trails-loop-1.jpg,cartwheel-tumbleweed-quick-draw-and-hold-up-trails-loop-2.jpg
partridge-hills-loop,Partridge Hills Loop via Willis Point Road,Gowlland Tod Provincial Park,moderate,4.4,3.4,164,Loop,"Dogs on leash, Hiking, Mountain biking, Forest, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/partridge-hills-loop?ref=result-card,partridge-hills-loop-0.jpg,partridge-hills-loop-1.jpg,partridge-hills-loop-2.jpg
skyline-trail,Skyline Trail: Cypress Bowl Road to Lower Brewis Trail,Cypress Provincial Park,moderate,2.9,7.9,211,Out & Back,"Dogs on leash, Hiking, Nature trips, Running, Forest, Wildflowers, Wildlife, Over grown",https://www.alltrails.com/trail/canada/british-columbia/skyline-trail?ref=result-card,skyline-trail-0.jpg,skyline-trail-1.jpg,skyline-trail-2.jpg
il-and-east-lake-drive,Badger Trail and East Lake Drive,"Christina Lake, British Columbia",moderate,4,8,295,Loop,"Hiking, Nature trips, Walking, Running, Forest, Lake, Views",https://www.alltrails.com/trail/us/washington/badger-trail-and-east-lake-drive?ref=result-card,il-and-east-lake-drive-0.jpg,il-and-east-lake-drive-1.jpg,il-and-east-lake-drive-2.jpg
harrison-fire-lookout,Harrison Lookout Trail,"Fraser Valley C, British Columbia",moderate,4.4,3.7,342,Out & Back,"Hiking, Nature trips, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/harrison-fire-lookout?ref=result-card,harrison-fire-lookout-0.jpg,harrison-fire-lookout-1.jpg,harrison-fire-lookout-2.jpg
heistermans-haul-to-vansickles-waltz-loop,Heisterman's Haul to Vansickle's Waltz Loop,"Lantzville, British Columbia",moderate,3.6,10.5,290,Loop,"Hiking, Mountain biking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/heistermans-haul-to-vansickles-waltz-loop?ref=result-card,heistermans-haul-to-vansickles-waltz-loop-0.jpg,heistermans-haul-to-vansickles-waltz-loop-1.jpg,heistermans-haul-to-vansickles-waltz-loop-2.jpg
cox-creek-trail-to-lynx-loop-trail,Cox Creek Trail to Lynx Loop Trail,"East Kootenay G, British Columbia",moderate,3,7.6,436,Out & Back,"Hiking, Mountain biking, Forest, Views, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/cox-creek-trail-to-lynx-loop-trail?ref=result-card,cox-creek-trail-to-lynx-loop-trail-0.jpg,cox-creek-trail-to-lynx-loop-trail-1.jpg,cox-creek-trail-to-lynx-loop-trail-2.jpg
outer-ridge-trail,Outer Ridge Trail,Mount Geoffrey Escarpment Provincial Park,moderate,3.9,6,169,Out & Back,"Kid friendly, Hiking, Mountain biking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/outer-ridge-trail?ref=result-card,outer-ridge-trail-0.jpg,outer-ridge-trail-1.jpg,outer-ridge-trail-2.jpg
