1897,Goldstream Trestle [CLOSED / PRIVATE PROPERTY],Goldstream Provincial Park,moderate,4.3,0.0 km,0 m,Out &amp; back,", Hiking, Closed, Private property",https://www.alltrails.com/trail/canada/british-columbia/goldstream-trestle?ref=result-card
1898,Ragged Mountain Loop via The Secret Trail,Sooke Hills Wilderness Regional Park Reserve,moderate,3.9,20.4 km,789 m,Loop,", Dogs on leash, Backpacking, Hiking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/ragged-mountain-loop-via-the-secret-trail?ref=result-card
1899,Yellowhawk Trail,"Cariboo C, British Columbia",moderate,5,6.9 km,505 m,Out &amp; back,", Hiking, Forest",https://www.alltrails.com/trail/canada/british-columbia/yellowhawk-trail?ref=result-card
1900,Half Nelson,"Squamish-Lillooet Regional, British Columbia",moderate,1.1,5.5 km,230 m,Loop,", Mountain biking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/half-nelson?ref=result-card
1901,Maple Mountain: Blue and Pink Trail,"North Cowichan, British Columbia",moderate,4.3,4.5 km,300 m,Loop,", Hiking, Nature trips, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/maple-mountain-blue-and-pink-trail?ref=result-card
1902,Kloosifier Johnson Connector,"East Kootenay F, British Columbia",moderate,4.5,22.9 km,717 m,Loop,", Hiking, Mountain biking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/kloosifier-johnson-connector?ref=result-card
1903,Lower Seymour Reserve to Cambodia,Lynn Canyon Park,moderate,4.5,10.6 km,468 m,Out &amp; back,", Hiking, Nature trips, Bird watching, Running, Dog friendly, Forest, River, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/lower-seymour-conservation-reserve-to-bottle-top-to-cambodia?ref=result-card
1904,Garibaldi Highlands and Bob McIntosh Memorial Loop,Alice Lake Provincial Park,moderate,4.1,13.4 km,310 m,Loop,", Hiking, Nature trips, Bird watching, Running, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/garibaldi-highlands-and-bob-mcintosh-memorial-loop?ref=result-card
1905,Scafe Hill Loop West Side,Thetis Lake Regional Park,moderate,4.8,2.7 km,167 m,Loop,", Hiking, Mountain biking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/scafe-hill-loop-west-side?ref=result-card
1906,Reeves Lake via Tplaqin Trail,Enderby Cliffs Provincial Park,moderate,4,18.0 km,"1,066 m",Out &amp; back,", Dogs on leash, Hiking, Forest, Lake, Views, Wildlife, Bugs",https://www.alltrails.com/trail/canada/british-columbia/reeves-lake-via-tplaqin-trail?ref=result-card
1907,Cypress Bowl Road to Lower Lookout,Cypress Provincial Park,moderate,3.9,18.2 km,465 m,Out &amp; back,", Dogs on leash, Road biking, Forest, Paved, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cypress-bowl-road-to-lower-lookout?ref=result-card
1908,Forbidden Forest and Powerline Circle,"Cowichan Valley Regional, British Columbia",moderate,4,24.6 km,491 m,Loop,", Hiking, Horseback riding, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/forbidden-forest-and-powerline-circle?ref=result-card
1909,Thaletel Trail,Lexw Qwò:m Park,moderate,2.5,5.0 km,353 m,Out &amp; back,", Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Bird watching, Running, Forest, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/thaletel-trail?ref=result-card
1910,Pine Creek Trail,"Kitimat, British Columbia",moderate,4.3,3.5 km,53 m,Out &amp; back,", Hiking, Nature trips, Forest",https://www.alltrails.com/trail/canada/british-columbia/pine-creek-trail?ref=result-card
1911,"Cartwheel, Tumbleweed, Quick Draw, and Hold Up Trails Loop",Stake Lake Recreation Site,moderate,4.3,4.3 km,86 m,Loop,", Kid friendly, Cross-country skiing, Hiking, Mountain biking, Nature trips, Snowshoeing, Walking, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cartwheel-tumbleweed-quick-draw-and-hold-up-trails-loop?ref=result-card
1912,Partridge Hills Loop via Willis Point Road,Gowlland Tod Provincial Park,moderate,4.4,3.4 km,164 m,Loop,", Dogs on leash, Hiking, Mountain biking, Forest, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/partridge-hills-loop?ref=result-card
1913,Skyline Trail: Cypress Bowl Road to Lower Brewis Trail,Cypress Provincial Park,moderate,2.9,7.9 km,211 m,Out &amp; back,", Dogs on leash, Hiking, Nature trips, Running, Forest, Wildflowers, Wildlife, Over grown",https://www.alltrails.com/trail/canada/british-columbia/skyline-trail?ref=result-card
1914,Badger Trail and East Lake Drive,"Christina Lake, British Columbia",moderate,4,8.0 km,295 m,Loop,", Hiking, Nature trips, Walking, Running, Forest, Lake, Views",https://www.alltrails.com/trail/us/washington/badger-trail-and-east-lake-drive?ref=result-card
1915,Harrison Lookout Trail,"Fraser Valley C, British Columbia",moderate,4.4,3.7 km,342 m,Out &amp; back,", Hiking, Nature trips, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/harrison-fire-lookout?ref=result-card
1916,Heisterman's Haul to Vansickle's Waltz Loop,"Lantzville, British Columbia",moderate,3.6,10.5 km,290 m,Loop,", Hiking, Mountain biking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/heistermans-haul-to-vansickles-waltz-loop?ref=result-card
1917,Cox Creek Trail to Lynx Loop Trail,"East Kootenay G, British Columbia",moderate,3,7.6 km,436 m,Out &amp; back,", Hiking, Mountain biking, Forest, Views, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/cox-creek-trail-to-lynx-loop-trail?ref=result-card
1918,Outer Ridge Trail,Mount Geoffrey Escarpment Provincial Park,moderate,3.9,6.0 km,169 m,Out &amp; back,", Kid friendly, Hiking, Mountain biking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/outer-ridge-trail?ref=result-card
1919,McQueen and Griffin Lakes Loop,Lac Du Bois Grasslands Provincial Park,moderate,3.9,7.1 km,226 m,Loop,", Kid friendly, Hiking, Nature trips, Snowshoeing, Walking, Running, Dog friendly",https://www.alltrails.com/trail/canada/british-columbia/mcqueen-griffin-lakes?ref=result-card
1920,Sugarloaf Mountain via Coco Bonk and Wounded Knee Trail Loop,Sugarloaf Mountain Bike Trail Recreation Site,moderate,4.1,13.4 km,476 m,Loop,", Hiking, Horseback riding, Mountain biking, Running, Wildflowers, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/sugarloaf-mountain-via-coco-bonk-and-wounded-knee-trail-loop?ref=result-card
1921,McArthur Lake via Alpine Meadow Trail and High Level Trail,Yoho National Park,moderate,4,7.7 km,392 m,Out &amp; back,", Dogs on leash, Backpacking, Fishing, Hiking, Nature trips, Forest, Lake, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/mcarthur-lake-via-alpine-meadow-trail?ref=result-card
1922,Sunny Side,"Nanaimo C, British Columbia",moderate,4.1,0.8 km,39 m,Out &amp; back,", Hiking, Rock climbing, Walking, Forest, River, Views, Rocky",https://www.alltrails.com/trail/canada/british-columbia/sunny-side?ref=result-card
1923,Riley Lake to Lookout Loop to Lost Frog,"Campbell River, British Columbia",moderate,4.3,21.6 km,620 m,Loop,", Hiking, Mountain biking, Nature trips, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/riley-lake-to-lookout-loop-to-lost-frog?ref=result-card
1924,Cypress Mountain and South View Point,Coquitlam Watershed,moderate,3.5,7.6 km,450 m,Out &amp; back,", Hiking, Bird watching, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cypress-mountain-and-south-view-point?ref=result-card
1925,Kentucky Lake Loop,Kentucky-Alleyne Provincial Park,moderate,3.8,5.5 km,171 m,Loop,", Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kentucky-alleyne-lake?ref=result-card
1926,Pebble Beach Loop,"Capital G, British Columbia",moderate,3.7,3.1 km,80 m,Loop,", Hiking, Nature trips, Bird watching, Beach, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/pebble-beach-loop?ref=result-card
1927,"Classic Short (CBT Mainline, Gold Rush, Mighty Quin, Take it Easy (#1)","Golden, British Columbia",moderate,3.6,7.6 km,308 m,Loop,", Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/cbt-classic-short-cbt-mainline-gold-rush-mighty-quin-take-it-easy-1?ref=result-card
1928,Brothers Creek Loop [CLOSED],Cypress Provincial Park,moderate,4.1,6.8 km,344 m,Loop,", Dogs on leash, Hiking, Nature trips, Bird watching, Running, Forest, Views, Waterfall, Wildlife, Bridge out, Closed",https://www.alltrails.com/trail/canada/british-columbia/brothers-creek-trails?ref=result-card
1929,"Alpine Walk, Overlord Trail and Tree Line Trail","Whistler, British Columbia",moderate,4.5,6.0 km,397 m,Out &amp; back,", Hiking, Nature trips, Walking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/alpine-walk-trail-to-overlord-trail-and-down-tree-line?ref=result-card
1930,Skrimshire Loop,"Cowichan Valley Regional, British Columbia",moderate,4.3,5.6 km,98 m,Loop,", Kid friendly, Hiking, Mountain biking, Bird watching, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/beaver-damn-loop?ref=result-card
1931,Brischrock Lake,Old Baldy Mountain Park,moderate,2.9,12.6 km,496 m,Point to point,", Hiking, Bird watching, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/brischrock-lake?ref=result-card
1932,Deep Lake Loop,Lac Du Bois Grasslands Provincial Park,moderate,4.2,7.1 km,280 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/deep-lake-loop?ref=result-card
1933,Lundbom Lake Loop,Sugarloaf Mountain Bike Trail Recreation Site,moderate,4.3,15.1 km,405 m,Loop,", Hiking, Horseback riding, Mountain biking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/lundbom-lake-loop?ref=result-card
1934,Chewbacca Rocka to Eager Hills Lookout,Cranbrook Community Forest Recreation Site,moderate,3.9,11.1 km,397 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/chewbacca-rocka-to-eager-hills-lookout?ref=result-card
1935,Sovereign Lake Snowshoe Loop,Silver Star Provincial Park,moderate,4.8,3.2 km,113 m,Loop,", Dogs on leash, Nature trips, Snowshoeing, Walking, Bird watching, Snow",https://www.alltrails.com/trail/canada/british-columbia/snowshoeing-sovereign-lake?ref=result-card
1936,Molly Hogan Trail,Whistler Mountain Bike Park,moderate,4.2,3.2 km,104 m,Out &amp; back,", Mountain biking, Snowshoeing, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/molly-hogan-trail?ref=result-card
1937,Sinclair Creek Falls via Redstreak Campground Trail,Kootenay National Park,moderate,3.8,4.8 km,232 m,Out &amp; back,", Backpacking, Camping, Hiking, Forest, River, Views, Waterfall, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sinclair-creek-falls-via-redstreak-campground-trail?ref=result-card
1938,Lower Gold Creek Falls Trail to East Canyon Trail,Golden Ears Provincial Park,moderate,4.3,10.3 km,334 m,Loop,", Dogs on leash, Backpacking, Camping, Hiking, Forest, River, Waterfall, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lower-falls-trail-to-east-canyon-trail?ref=result-card
1939,Gibraltar Rock via Bluff Trail,Paul Lake Provincial Park,moderate,4.2,3.9 km,133 m,Out &amp; back,", Hiking, Nature trips, Walking, Bird watching, Views",https://www.alltrails.com/trail/canada/british-columbia/gibraltar-rock-via-bluff-trail?ref=result-card
1940,Mission Creek Greenway: Eastern Terminus to Western Terminus,"Kelowna, British Columbia",moderate,3.6,16.6 km,291 m,Point to point,", Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Forest, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mission-creek-greenway-eastern-terminus-to-western-terminus?ref=result-card
1941,Logger's Lane and Solar Coaster Loop,Osborne Bay Park,moderate,4.3,5.3 km,119 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/loggers-lane-and-solar-coaster-loop?ref=result-card
1942,Marsh Marigold and Globe Flower Lake via Marble Meadows Trail,Strathcona Provincial Park,moderate,4.6,14.0 km,"1,331 m",Out &amp; back,", Backpacking, Camping, Hiking, Bird watching, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/marsh-marigold-and-globe-flower-lake-via-marble-meadows-trail?ref=result-card
1943,Whitehorse Bluff Trail,Wells Gray Provincial Park,moderate,3.5,17.2 km,554 m,Out &amp; back,", Hiking, Nature trips, Forest, Lake, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/whitehorse-bluff?ref=result-card
1944,Cameron Lake Bluffs,"Alberni-Clayoquot F, British Columbia",moderate,4.7,3.9 km,463 m,Out &amp; back,", Hiking, Forest, Lake, Views, Wildlife, Over grown, Scramble, Off trail",https://www.alltrails.com/trail/canada/british-columbia/cameron-lake-bluffs?ref=result-card
1945,Lois Creek Trails,"Kimberley, British Columbia",moderate,4,12.7 km,406 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Dog friendly, Forest, Views, Wildflowers, Snow",https://www.alltrails.com/trail/canada/british-columbia/lois-creek-trails?ref=result-card
1946,Hai Lake,Hai Lake Mount Herman Provincial Park,moderate,4.1,3.7 km,155 m,Loop,", Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/hai-lake?ref=result-card
1947,"Hidden Grove Blue, Yellow, Red, Grey and Light Blue Loops","Sechelt, British Columbia",moderate,3.8,6.3 km,148 m,Loop,", Hiking, Walking, Running, Forest, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hidden-grove-blue-yellow-red-grey-and-light-blue-loops?ref=result-card
1948,Linda Lake Loop,Yoho National Park,moderate,4.7,10.1 km,582 m,Loop,", Hiking, Nature trips, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/linda-lake-loop?ref=result-card
1949,Ridge Runner Loop,"Nanaimo C, British Columbia",moderate,3.9,6.1 km,120 m,Loop,", Hiking, Mountain biking, Nature trips, Running, Forest, Views, Wildflowers, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/ridge-runner-loop?ref=result-card
1950,"Campbell MountainL Sufferin to DQ, Upper Whoops, South Ridge, Canyon Trail","Penticton, British Columbia",moderate,3.9,13.8 km,554 m,Loop,", Hiking, Nature trips, Walking, Bird watching, Views",https://www.alltrails.com/trail/canada/british-columbia/campbell-mountainl-sufferin-to-dq-upper-whoops-south-ridge-canyon-trail?ref=result-card
1951,Maple Mountain Southview Trail Loop,"North Cowichan, British Columbia",moderate,3.6,4.8 km,236 m,Loop,", Hiking, Nature trips, Bird watching, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/maple-mountain-southview-trail-loop?ref=result-card
1952,Apache Loop,Kimberley Nature Park,moderate,4.2,6.4 km,177 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/apache-loop?ref=result-card
1953,Chain Meadows Loop,Wells Gray Provincial Park,moderate,3.8,14.2 km,544 m,Loop,", Hiking, Nature trips, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/chain-meadows-loop?ref=result-card
1954,Bear Mountain Flats via Bridal Trail,East Sector Lands,moderate,2.7,4.3 km,88 m,Out &amp; back,", Hiking, Walking, Running, Dog friendly, Views, Muddy, Over grown, Washed out, Off trail",https://www.alltrails.com/trail/canada/british-columbia/bear-mountain-flats-via-bridal-trail?ref=result-card
1955,High Rim Trail: Beaver Lake Road to Wrinkly Face,"Lake Country, British Columbia",moderate,3,2.6 km,231 m,Point to point,", Hiking, Nature trips, Snowshoeing, Forest, Wildflowers, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/high-rim-trail-beaver-lake-road-to-wrinkly-face?ref=result-card
1956,Hustler to Triple Crown Loop,Pinecone Burke Provincial Park ,moderate,3.2,8.0 km,487 m,Loop,", Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/hustler-to-triple-crown-loop?ref=result-card
